Código de mesa;Provincia;"Código 
municipio";Municipio;Distrito;Sección;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;Nº Votos
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;P.S.O.E.;318
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;PP;71
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;PODEMOS - EQUO;50
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;Cs;36
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;C. Bierzo;16
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;VOX;16
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;P.R.B.;5
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;4
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;PACMA;3
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;U.P.L.;1
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;PCTE;1
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;USE BIERZO;1
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;CCD;0
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;CONTIGO;0
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;UNIÓN REGIONALISTA;0
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;PREPAL;0
24-034-1-001-A;LEÓN;034;CAMPONARAYA;1;001;A;753;288;437;538;12;4;CRA;0
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;P.S.O.E.;298
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;PP;74
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;Cs;50
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;PODEMOS - EQUO;38
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;C. Bierzo;18
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;VOX;14
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;P.R.B.;7
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;3
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;PACMA;2
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;USE BIERZO;2
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;U.P.L.;2
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;PCTE;1
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;CRA;0
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;PREPAL;0
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;UNIÓN REGIONALISTA;0
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;CCD;0
24-034-1-001-B;LEÓN;034;CAMPONARAYA;1;001;B;750;258;401;521;6;6;CONTIGO;0
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;P.S.O.E.;193
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;PP;47
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;Cs;39
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;PODEMOS - EQUO;33
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;U.P.L.;10
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;7
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;VOX;6
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;C. Bierzo;6
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;P.R.B.;4
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;PACMA;1
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;USE BIERZO;0
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;PCTE;0
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;UNIÓN REGIONALISTA;0
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;CRA;0
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;CONTIGO;0
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;CCD;0
24-034-1-002-A;LEÓN;034;CAMPONARAYA;1;002;A;452;177;280;351;0;5;PREPAL;0
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;P.S.O.E.;139
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;C. Bierzo;41
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;Cs;35
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;PP;23
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;PODEMOS - EQUO;18
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;P.R.B.;4
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;2
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;VOX;2
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;PACMA;1
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;UNIÓN REGIONALISTA;0
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;PCTE;0
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;USE BIERZO;0
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;CCD;0
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;U.P.L.;0
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;PREPAL;0
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;CRA;0
24-034-1-002-B;LEÓN;034;CAMPONARAYA;1;002;B;347;130;205;273;3;5;CONTIGO;0
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;P.S.O.E.;325
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;PP;106
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;PODEMOS - EQUO;86
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;Cs;61
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;VOX;20
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;C. Bierzo;16
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;P.R.B.;10
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;10
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;PACMA;5
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;UNIÓN REGIONALISTA;3
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;U.P.L.;1
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;PCTE;1
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;USE BIERZO;1
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;PREPAL;0
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;CRA;0
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;CONTIGO;0
24-034-1-003-A;LEÓN;034;CAMPONARAYA;1;003;A;953;293;497;663;6;12;CCD;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;P.S.O.E.;73
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;PP;16
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;PODEMOS - EQUO;7
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;Cs;4
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;P.R.B.;2
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;VOX;1
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;CRA;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;PREPAL;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;C. Bierzo;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;UNIÓN REGIONALISTA;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;PCTE;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;USE BIERZO;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;PACMA;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;CONTIGO;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;U.P.L.;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;0
24-034-1-003-B;LEÓN;034;CAMPONARAYA;1;003;B;136;52;83;104;0;1;CCD;0
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;P.S.O.E.;26
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;PP;11
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;PODEMOS - EQUO;5
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;Cs;1
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;1
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;P.R.B.;1
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;VOX;1
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;CCD;0
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;CONTIGO;0
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;CRA;0
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;PREPAL;0
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;U.P.L.;0
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;UNIÓN REGIONALISTA;0
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;PCTE;0
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;USE BIERZO;0
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;PACMA;0
24-034-1-003-C;LEÓN;034;CAMPONARAYA;1;003;C;61;19;36;47;1;0;C. Bierzo;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;PP;104
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;P.S.O.E.;88
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;7
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;PODEMOS - EQUO;7
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;VOX;3
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;U.P.L.;1
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;CONTIGO;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;PACMA;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;Cs;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;CRA;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;CCD;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;P.R.B.;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;USE BIERZO;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;PCTE;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;PREPAL;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;C. Bierzo;0
24-036-1-001-U;LEÓN;036;CANDÍN;1;001;U;264;98;153;214;0;4;UNIÓN REGIONALISTA;0
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;PP;87
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;P.S.O.E.;77
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;Cs;22
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;U.P.L.;13
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;PODEMOS - EQUO;11
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;7
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;VOX;4
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;PACMA;1
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;P.R.B.;0
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;USE BIERZO;0
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;PCTE;0
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;UNIÓN REGIONALISTA;0
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;C. Bierzo;0
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;PREPAL;0
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;CRA;0
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;CCD;0
24-037-1-001-U;LEÓN;037;CÁRMENES;1;001;U;336;103;156;226;2;2;CONTIGO;0
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;PP;321
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;P.S.O.E.;241
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;Cs;49
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;PODEMOS - EQUO;34
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;VOX;12
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;P.R.B.;12
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;C. Bierzo;9
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;8
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;U.P.L.;5
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;USE BIERZO;2
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;PCTE;2
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;CRA;1
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;CCD;0
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;PREPAL;0
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;PACMA;0
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;CONTIGO;0
24-038-1-001-A;LEÓN;038;CARRACEDELO;1;001;A;892;323;530;709;5;8;UNIÓN REGIONALISTA;0
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;P.S.O.E.;161
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;PP;126
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;PODEMOS - EQUO;18
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;Cs;10
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;C. Bierzo;8
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;U.P.L.;7
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;5
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;VOX;3
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;P.R.B.;1
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;USE BIERZO;1
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;PCTE;1
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;PACMA;1
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;UNIÓN REGIONALISTA;0
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;CCD;0
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;CONTIGO;0
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;CRA;0
24-038-1-001-B;LEÓN;038;CARRACEDELO;1;001;B;517;185;265;357;7;8;PREPAL;0
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;PP;100
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;P.S.O.E.;80
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;Cs;15
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;PODEMOS - EQUO;13
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;VOX;7
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;U.P.L.;4
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;C. Bierzo;3
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;PACMA;1
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;1
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;CRA;0
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;PREPAL;0
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;UNIÓN REGIONALISTA;0
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;PCTE;0
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;USE BIERZO;0
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;P.R.B.;0
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;CCD;0
24-038-1-001-C;LEÓN;038;CARRACEDELO;1;001;C;287;120;187;231;3;4;CONTIGO;0
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;P.S.O.E.;283
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;PP;188
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;Cs;37
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;PODEMOS - EQUO;31
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;C. Bierzo;20
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;P.R.B.;9
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;VOX;6
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;PACMA;5
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;U.P.L.;2
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;USE BIERZO;1
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;0
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;CONTIGO;0
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;CCD;0
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;PCTE;0
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;UNIÓN REGIONALISTA;0
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;CRA;0
24-038-1-002-A;LEÓN;038;CARRACEDELO;1;002;A;797;354;500;594;4;8;PREPAL;0
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;PP;175
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;P.S.O.E.;161
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;PODEMOS - EQUO;31
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;Cs;27
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;C. Bierzo;10
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;PACMA;5
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;4
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;P.R.B.;1
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;VOX;1
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;PCTE;0
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;UNIÓN REGIONALISTA;0
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;CCD;0
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;PREPAL;0
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;CRA;0
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;CONTIGO;0
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;U.P.L.;0
24-038-1-002-B;LEÓN;038;CARRACEDELO;1;002;B;548;183;316;425;6;4;USE BIERZO;0
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;P.S.O.E.;171
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;PP;133
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;U.P.L.;54
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;Cs;54
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;VOX;19
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;PODEMOS - EQUO;18
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;IU-ANTICAPITALISTAS-PCAS/TC-ALTER;6
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;PACMA;3
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;USE BIERZO;1
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;CRA;1
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;PREPAL;1
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;C. Bierzo;1
24-039-1-001-A;LEÓN;039;CARRIZO;1;001;A;641;204;343;476;0;14;CCD;0
