022016061011808707015 U00007550000755000000000000000000327000042700000010000002000055600000000000000S
022016061011808707019 B00006890000689000000000000000000303000039200000050000002000048400000000000000S
022016061011808901005 A00005280000528000000000000000000211000024300000030000000000037100000000000000S
022016061011809301001 B00004790000479000000000000000000170000022900000030000002000030500000000000000S
022016061011809601001 U00003410000341000000000000000000115000015400000030000003000022100000000000000S
022016061011812201003 U00009670000967000000000000000000391000049500000020000013000060900000000000000S
022016061011812204001 A00002460000246000000000000000000084000009200000060000002000015300000000000000S
022016061011814002005 B00005110000511000000000000000000120000017300000020000003000021700000000000000S
022016061011814005005 B00006900000690000000000000000000217000031000000040000007000041400000000000000S
022016061011816501002 A00006930000693000000000000000000291000036800000080000008000045100000000000000S
022016061011816501003 A00005890000589000000000000000000237000028500000030000003000036900000000000000S
022016061011817501002 U00007150000715000000000000000000271000034900000020000008000044400000000000000S
022016061011819301002 U00007570000757000000000000000000297000039400000010000003000054100000000000000S
022016061010400201001 A00004570000457000000000000000000193000024500000020000006000032200000000000000S
022016061010400302001 U00009160000916000000000000000000273000040200000030000004000055000000000000000S
022016061010400302003 U00007340000734000000000000000000238000032600000000000001000040200000000000000S
022016061010401302006 A00004660000466000000000000000000218000028900000020000001000037900000000000000S
022016061010401305002 A00006020000602000000000000000000247000031400000040000003000039600000000000000S
022016061010401305002 B00009070000907000000000000000000343000048200000060000002000063700000000000000S
022016061010401305003 A00007020000702000000000000000000248000030400000040000000000041300000000000000S
022016061010401306017 A00005650000565000000000000000000209000027500000020000000000034600000000000000S
022016061010401306038 A00005810000581000000000000000000226000029800000050000000000042000000000000000S
022016061010401307021 A00008710000871000000000000000000313000041800000040000004000054700000000000000S
022016061010401307036 A00005400000541000000000000000000221000029200000020000002000035800000000000000S
022016061010401308002 B00006330000633000000000000000000266000032500000050000000000043000000000000000S
022016061010402101001 U00001850000185000000000000000000090000011800000010000003000014700000000000000S
022016061010403501003 A00006860000686000000000000000000257000034200000000000000000047500000000000000S
022016061010403501003 B00008140000814000000000000000000299000040600000000000005000054600000000000000S
022016061010403701001 U00006240000624000000000000000000223000033000000010000005000046400000000000000S
022016061010404601001 B00002120000212000000000000000000078000010800000010000003000013300000000000000S
022016061010404902001 B00007480000748000000000000000000253000035100000040000002000048500000000000000S
022016061010405201007 A00006600000662000000000000000000241000032100000040000006000040500000000000000S
022016061010405304001 B00002780000278000000000000000000093000011500000020000001000018100000000000000S
022016061010406601005 A00002620000262000000000000000000108000015100000040000002000018500000000000000S
022016061010406601010 B00005620000562000000000000000000167000022200000020000004000029400000000000000S
022016061010407401001 A00006390000639000000000000000000233000032800000040000004000046300000000000000S
022016061010407901007 A00005890000589000000000000000000183000025700000020000005000033000000000000000S
022016061010407902026 B00005390000539000000000000000000190000026000000040000003000035300000000000000S
022016061010408201001 U00002970000297000000000000000000082000012900000000000000000020000000000000000S
022016061010408602001 B00002990000299000000000000000000104000013200000000000000000019300000000000000S
022016061010410002002 U00005930000593000000000000000000183000024800000030000002000035500000000000000S
022016061010410201001 B00005510000551000000000000000000173000024700000020000003000036800000000000000S
022016061010490101001 A00003440000344000000000000000000125000017700000000000000000024000000000000000S
022016061010490201002 B00006070000607000000000000000000218000031400000070000002000043300000000000000S
022016061010490201014 B00005660000566000000000000000000192000028300000010000003000036600000000000000S
022016061010490201027 U00006960000696000000000000000000272000034300000030000001000042000000000000000S
022016061010490201028 A00005320000532000000000000000000146000020600000040000002000028200000000000000S
022016061010490401001 U00009420000942000000000000000000322000043100000080000004000062100000000000000S
022016061011100101001 A00005070000507000000000000000000169000023100000000000007000030400000000000000S
022016061011100102001 A00007950000795000000000000000000286000038100000010000012000050400000000000000S
022016061011100201003 B00005380000538000000000000000000171000021600000010000001000034000000000000000S
